label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-67,20.025,20.0,21.0238,21.095,20.0998,20.0998,20.2237,19.2354,19.2354,19.4165,19.4165,19.4165,19.6469,18.6815,17.4642,19.6469,19.4165,17.0294,16.7631,17.72,16.7631,16.7631,15.5242,16.7631,15.8114,16.4924,0.0,15.2971,16.4924,16.4924,14.3178,14.3178,15.1327,15.2971,14.0357,15.0333,14.0357,14.0357,14.0,15.0,15.0,14.0,15.0333,15.0333,14.1421,16.1245,15.1327,15.1327,15.0333
fall,6,-68,21.8403,22.561,22.3607,22.2036,22.0907,21.2132,22.0907,21.2132,20.025,21.0238,21.095,21.0,20.0,21.0,19.0263,20.0,20.025,18.0,19.0,19.0263,18.0,18.0,18.0,18.0,18.0278,18.0278,0.0,17.1172,17.1172,18.0278,17.1172,16.1245,17.2627,17.2627,16.2788,16.2788,16.4924,16.7631,16.1555,16.7631,17.088,17.088,17.4642,18.3848,17.0,17.8885,17.0,17.8885,18.3576
fall,6,-69,21.095,21.095,21.3776,20.3961,20.6155,20.6155,19.6469,18.6815,19.6469,19.3132,20.2485,19.3132,20.6155,18.7883,18.7883,18.7883,18.3848,17.4642,18.3848,17.8885,17.4642,17.8885,16.5529,16.5529,17.0,17.088,0.0,16.1555,16.1555,17.4642,15.8114,16.1555,15.8114,15.8114,15.8114,15.5242,14.3178,14.1421,14.5602,15.5242,15.2971,15.1327,16.1245,16.1245,16.0312,15.0333,15.0333,16.0,17.0294
fall,6,-68,20.8087,21.2603,22.6274,22.6274,20.5183,20.5183,21.2603,19.8494,21.4009,20.8087,21.4009,21.4009,21.6333,20.8087,18.868,20.2485,18.6011,18.6011,18.0278,18.3576,18.0278,17.4929,18.0278,18.0278,17.2047,17.8045,0.0,16.4012,17.8045,16.4012,17.0294,16.4012,16.4012,15.6205,14.8661,15.5563,15.5563,16.4012,15.6205,15.6205,15.6205,15.8114,16.4012,16.4012,16.6433,17.2047,15.8114,15.8114,15.8114
fall,6,-66,19.7231,19.4165,22.2036,19.8494,20.6155,17.8045,19.2094,17.6918,19.799,19.105,19.799,18.4391,18.4391,18.6011,17.8045,20.0,16.9706,17.0294,15.6205,16.4012,16.4012,15.8114,16.4012,15.8114,16.1245,15.0,0.0,14.2127,16.2788,16.2788,15.6205,14.8661,14.1421,15.6205,14.8661,15.6205,16.6433,15.0,13.6015,13.6015,13.8924,15.2643,15.2315,16.1245,14.3178,15.2315,14.5602,14.7648,14.3178
fall,6,-70,20.1246,21.0238,18.7883,22.4722,21.5407,17.4642,20.2485,16.7631,18.4391,19.9249,19.4165,20.2237,18.2483,17.4642,17.72,19.105,19.2354,18.4391,15.5242,14.1421,16.4924,17.2627,16.2788,15.0333,14.1421,17.4642,0.0,14.8661,14.8661,14.1421,15.2315,13.9284,15.2315,13.9284,14.5602,12.53,11.6619,15.2643,12.8062,12.53,13.8924,12.53,12.53,15.0,16.4012,15.6205,14.2127,14.8661,15.6205
fall,6,-68,20.6155,19.2354,23.5372,21.587,22.561,24.0416,22.4722,18.9737,20.8806,20.2485,20.2485,21.9317,22.3607,19.2354,21.095,19.6977,19.6977,17.8885,19.7231,17.8885,18.7883,19.2354,17.0,17.4642,17.8885,17.0,0.0,17.088,18.7883,18.7883,16.4924,17.088,15.8114,13.9284,16.2788,17.0294,19.9249,16.4924,16.4924,15.2971,17.2627,14.1421,16.0312,17.1172,17.0294,16.0,16.1245,16.0312,15.0333
fall,6,-69,23.0217,22.2036,23.4307,22.6716,22.6716,22.6716,22.6274,22.6274,22.6274,22.0227,22.6716,22.0227,21.4009,21.4009,21.4009,21.4009,21.4009,20.0,20.8087,18.6011,19.4165,18.868,18.0278,18.0278,18.6011,19.2094,0.0,18.4391,17.0294,17.0294,16.9706,16.4012,17.0294,17.0294,15.5563,14.2127,15.0,16.4012,15.0,15.6205,15.8114,16.6433,16.1245,15.2643,15.6525,16.5529,16.1555,16.5529,16.5529
fall,6,-68,23.3452,22.561,24.0416,23.4094,22.4722,23.4094,23.7697,22.8473,21.9317,21.9317,22.8473,23.2594,22.3607,21.4709,21.4709,21.4709,20.5913,18.3576,19.4165,18.3576,18.3576,18.868,16.5529,17.0,18.3576,17.4642,0.0,17.4642,17.4642,17.088,15.8114,14.8661,15.8114,15.2315,14.5602,14.5602,15.2971,15.0333,14.3178,16.1245,15.0333,15.1327,16.0,16.0312,16.0312,16.0,16.0312,16.0312,16.0
fall,6,-70,25.0599,25.4951,26.0,26.5707,24.6982,25.0799,24.3516,23.4094,23.0868,24.0416,25.0,24.7386,23.5372,23.5372,23.0868,22.8035,22.8035,21.8403,21.3776,20.8806,20.8806,19.6469,19.6469,20.3961,20.6155,19.9249,0.0,19.9249,18.9737,19.3132,19.6977,18.3848,19.6977,17.4642,17.8885,17.8885,18.868,18.868,17.0,18.3576,18.0278,18.6011,18.6011,18.868,18.6011,17.8045,17.6918,19.8494,17.8045
fall,6,-70,20.2485,20.8087,21.095,20.1246,20.1246,21.4709,20.1246,18.7883,19.6977,19.3132,19.3132,18.0278,19.9249,18.6815,17.72,18.6815,17.4642,16.1555,16.7631,16.7631,15.8114,15.5242,15.8114,16.7631,15.5242,15.8114,0.0,13.9284,14.8661,15.8114,13.9284,15.2315,15.6525,13.9284,14.7648,14.7648,14.4222,15.2643,14.7648,15.2643,14.4222,14.4222,16.4012,16.1245,16.4012,15.6205,16.2788,15.8114,17.0294
